brand,model,year,transmission,fuel,nb_of_doors,price,miles,engine(hp)
Audi,Q5 2.0T quattro Premium Plus AWD,2017,Automatic,Diesel,4,15950,59562,220
Audi,Q5 3.2 quattro Premium Plus AWD,2012,Automatic,Gasoline,4,6999,96324,270
Audi,S5 3.0T quattro Premium Plus Coupe AWD,2016,Automatic,Gasoline,2,25195,26190,333
Audi,A3 2.0T quattro AWD,2009,Automatic,Gasoline,4,4900,95409,200
Audi,A3 2.0T Premium Wagon FWD,2012,Automatic,Gasoline,4,4899,86062,200
Audi,SQ5 3.0T quattro Premium Plus AWD,2015,Automatic,Gasoline,4,20488,51277,354
Audi,Q5 2.0T Premium Plus AWD,2016,Automatic,Diesel,4,13988,66521,220
Audi,Q5 2.0T quattro Premium Plus AWD,2012,Automatic,Gasoline,4,8777,81533,211
Audi,A4 3.2 quattro Cabriolet AWD,2007,Automatic,Gasoline,2,5820,60331,255
Audi,A7,2016,Automatic,Gasoline,4,22699,54226,333
Audi,Q5 2.0T quattro Premium Plus AWD,2013,Automatic,Diesel,4,10392,71659,211
Audi,Q5 2.0 TFSI quattro Premium AWD,2018,Automatic,Gasoline,4,20999,29921,252
Audi,Q5 3.0T quattro Premium Plus AWD,2014,Automatic,Gasoline,4,8995,83009,272
Audi,A4 2.0T quattro Premium Plus AWD,2015,Automatic,Diesel,4,9499,72710,220
Audi,Q7 3.0T quattro Prestige AWD,2017,Automatic,Gasoline,4,19987,65681,333
Audi,Q7 3.0T quattro Prestige AWD,2017,Automatic,Gasoline,4,19995,56586,333
Audi,A7 3.0T quattro Prestige AWD,2012,Automatic,Gasoline,4,15997,50530,310
Audi,A3 2.0T quattro Prestige Sedan AWD,2015,Automatic,Gasoline,4,15675,46660,220
Audi,A4 2.0T quattro Premium Plus AWD,2015,Automatic,Diesel,4,10995,59217,220
Audi,A3 40 TFSI Premium Plus Sedan FWD,2020,Manual,Gasoline,4,21399,22059,184
Audi,Q5 quattro Premium S Line 45 TFSI AWD,2023,Automatic,Gasoline,4,35784,6024,261
Audi,Q5 2.0T quattro Premium Plus AWD,2017,Automatic,Diesel,4,17295,48668,220
Audi,Q5 3.0T quattro Premium Plus AWD,2015,Automatic,Gasoline,4,12875,68519,272
Audi,Q7 3.0 TDI quattro Premium Plus AWD,2015,Automatic,Diesel,4,11299,99537,240
Audi,Q7 3.0T quattro Prestige AWD,2017,Automatic,Gasoline,4,24289,36542,333
Audi,Q5 quattro Premium Plus 45 TFSI AWD,2021,Automatic,Gasoline,4,25989,30630,261
Audi,A3 2.0T quattro Premium Plus Sedan AWD,2018,Automatic,Gasoline,4,19400,35060,220
Audi,A6 3.0T quattro Premium Plus Sedan AWD,2014,Automatic,Gasoline,4,10500,76353,310
Audi,Q5 2.0T quattro Premium Plus AWD,2019,Automatic,Gasoline,4,20988,42116,248
Audi,Q7 3.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,18998,65776,333
Audi,A6 3.0T quattro Premium Plus Sedan AWD,2016,Automatic,Gasoline,4,20500,34101,333
Audi,A3 1.8T Premium Sedan FWD,2016,Automatic,Gasoline,4,13219,44803,170
Audi,A5 Sportback 2.0T quattro Premium AWD,2019,Automatic,Gasoline,4,19995,46895,248
Audi,A4 2.0T quattro Premium Plus AWD,2019,Automatic,Gasoline,4,17777,48649,248
Audi,Q7 3.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,16995,73073,333
Audi,Q3 2.0T Premium Plus FWD,2016,Automatic,Gasoline,4,13499,53292,200
Audi,S4 quattro Cabriolet AWD,2007,Automatic,Gasoline,2,11999,45485,340
Audi,Q5 quattro Premium 45 TFSI AWD,2021,Automatic,Gasoline,4,18690,40069,261
Audi,A3 Sportback e-tron 1.4T Premium FWD,2017,Automatic,Hybrid,4,14799,48825,204
Audi,Q5 quattro Premium Plus S Line 45 TFSI AWD,2022,Automatic,Gasoline,4,28889,25847,261
Audi,Q5 2.0T quattro Premium Plus AWD,2019,Automatic,Gasoline,4,23991,30804,248
Audi,Q7 3.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,14495,63262,333
Audi,Q5 2.0T quattro Premium Plus AWD,2017,Automatic,Diesel,4,17252,47097,220
Audi,A4 2.0 TFSI ultra Premium Plus FWD,2018,Automatic,Gasoline,4,17999,35378,190
Audi,Q5 2.0T Premium Plus AWD,2016,Automatic,Diesel,4,14995,42888,220
Audi,Q3 2.0T quattro Premium Plus AWD,2016,Automatic,Gasoline,4,11700,63361,200
Audi,A6 3.0T quattro Prestige Sedan AWD,2017,Automatic,Gasoline,4,23990,29322,333
Audi,A3 2.0T quattro Prestige Cabriolet AWD,2015,Automatic,Gasoline,2,14879,56281,220
Audi,A6 55 TFSI quattro Premium Sedan AWD,2019,Automatic,Gasoline,4,24490,37779,335
Audi,A5 2.0T Premium Plus Cabriolet FWD,2010,Manual,Gasoline,2,8092,76320,211
Audi,Q3 2.0T quattro Prestige AWD,2016,Automatic,Gasoline,4,17588,40966,200
Audi,Q7 3.0T quattro Prestige AWD,2017,Automatic,Gasoline,4,20495,63630,333
Audi,Q3 2.0T quattro Premium AWD,2017,Automatic,Gasoline,4,13970,49139,200
Audi,Q7 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,21121,50047,252
Audi,A5 Sportback 45 TFSI quattro Premium Plus AWD,2021,Automatic,Gasoline,4,29900,16573,261
Audi,A4 2.0T Premium FWD,2014,Manual,Gasoline,4,8999,61899,220
Audi,Q5 2.0T Premium Plus AWD,2016,Automatic,Diesel,4,16988,43711,220
Audi,A5 Sportback 2.0T quattro Premium Plus AWD,2018,Automatic,Gasoline,4,25900,13670,252
Audi,A5 2.0T Premium Plus Cabriolet FWD,2013,Automatic,Gasoline,2,12495,59038,211
Audi,S5 3.0T quattro Premium Plus Coupe AWD,2014,Manual,Gasoline,2,17800,56690,333
Audi,A4 2.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,18400,48960,252
Audi,A4 quattro Premium 40 TFSI AWD,2022,Automatic,Gasoline,4,27989,10302,201
Audi,A4 2.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,21417,21576,252
Audi,Q3 2.0T quattro Premium Plus AWD,2015,Automatic,Gasoline,4,12595,45802,200
Audi,A4 2.0T quattro Premium AWD,2013,Automatic,Diesel,4,8750,69349,211
Audi,A3 40 TFSI Premium Plus FWD,2023,Automatic,Gasoline,4,28698,6065,201
Audi,TT 2.0T quattro Premium Plus Coupe AWD,2009,Automatic,Gasoline,2,11999,55046,200
Audi,Q5 2.0T Premium Plus AWD,2016,Automatic,Diesel,4,11999,58554,220
Audi,A5 quattro Premium S Line 45 TFSI Coupe AWD,2022,Automatic,Gasoline,2,29000,25451,261
Audi,A6 3.0T quattro Prestige Sedan AWD,2012,Automatic,Gasoline,4,11000,76403,310
Audi,A6 3.0T quattro Premium Plus Sedan AWD,2018,Automatic,Gasoline,4,22999,37345,340
Audi,A4 quattro Premium Plus S Line 45 TFSI AWD,2022,Automatic,Gasoline,4,26489,19003,261
Audi,Q7 3.0T quattro Prestige AWD,2017,Automatic,Gasoline,4,20998,61800,333
Audi,Q3 quattro Premium 40 TFSI AWD,2021,Automatic,Gasoline,4,21500,28702,184
Audi,Q3,2018,Automatic,Gasoline,4,16367,45210,200
Audi,A4 Allroad 2.0T quattro Premium Plus AWD,2016,Automatic,Diesel,4,21810,27033,220
Audi,Q7 3.0 TDI quattro Premium Plus AWD,2014,Automatic,Diesel,4,15000,61267,240
Audi,A3 1.8T Premium Plus Cabriolet FWD,2015,Automatic,Gasoline,2,13995,51366,170
Audi,SQ5 3.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,13995,82972,354
Audi,Q5 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,18951,47607,252
Audi,Q7 3.0T quattro Prestige AWD,2017,Automatic,Gasoline,4,19499,69082,333
Audi,A4 Allroad 2.0T quattro Premium Plus AWD,2013,Automatic,Diesel,4,10900,63815,211
Audi,Q3 2.0T quattro Premium AWD,2017,Automatic,Gasoline,4,12650,63674,200
Audi,A4 quattro Premium 40 TFSI AWD,2021,Automatic,Gasoline,4,26167,11037,201
Audi,Q5 2.0T quattro Premium Plus AWD,2015,Automatic,Diesel,4,12299,50927,220
Audi,Q5 2.0T quattro Premium AWD,2015,Automatic,Diesel,4,11999,54838,220
Audi,A6 3.2 quattro Sedan AWD,2007,Automatic,Gasoline,4,6999,52462,255
Audi,Q5 2.0T quattro Premium Plus AWD,2013,Automatic,Diesel,4,10999,54929,211
Audi,Q5 quattro Premium Plus 45 TFSI AWD,2020,Automatic,Gasoline,4,28293,15732,248
Audi,Q5 2.0 TFSI quattro Premium AWD,2018,Automatic,Gasoline,4,13198,57129,252
Audi,A4 2.0T quattro Prestige AWD,2017,Automatic,Gasoline,4,19995,49139,252
Audi,Q5 2.0T Premium Plus AWD,2016,Automatic,Diesel,4,10499,73555,220
Audi,Q5 quattro Premium 45 TFSI AWD,2021,Automatic,Gasoline,4,29998,17543,261
Audi,TT 2.0T quattro Coupe AWD,2016,Automatic,Gasoline,2,26833,18574,220
Audi,Q3 quattro Premium Plus S Line 45 TFSI AWD,2021,Automatic,Gasoline,4,28479,18856,228
Audi,Q3 2.0T Prestige FWD,2015,Automatic,Gasoline,4,12825,53314,200
Audi,A6 2.0T quattro Premium Plus Sedan AWD,2013,Automatic,Gasoline,4,11495,50451,211
Audi,Q7 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,25994,27117,252
Audi,A8 L quattro AWD,2011,Automatic,Gasoline,4,12988,60525,372
Audi,S5 3.0T quattro Premium Plus Coupe AWD,2013,Automatic,Gasoline,2,16595,44408,333
Audi,A7 3.0T quattro Premium Plus AWD,2015,Automatic,Gasoline,4,13499,61015,310
Audi,Q7 3.0 TDI quattro Premium Plus AWD,2014,Automatic,Diesel,4,11994,73632,240
Audi,Q7 quattro Premium Plus 55 TFSI AWD,2020,Automatic,Gasoline,4,42891,6546,335
Audi,Q3 quattro Premium 40 TFSI AWD,2021,Automatic,Gasoline,4,24990,11034,184
Audi,Q7 45 TFSI quattro Premium Plus AWD,2019,Automatic,Gasoline,4,27498,15719,248
Audi,A4 2.0T ultra Premium Plus FWD,2017,Automatic,Gasoline,4,13995,61631,252
Audi,SQ5 3.0T quattro Premium Plus AWD,2021,Automatic,Gasoline,4,38981,9780,349
Audi,A5 2.0T quattro Premium Plus Coupe AWD,2020,Automatic,Gasoline,2,29990,20428,248
Audi,Q8 quattro Premium Plus 55 TFSI AWD,2021,Automatic,Gasoline,4,41988,37091,335
Audi,A6 quattro Premium Plus 45 TFSI AWD,2021,Automatic,Gasoline,4,35379,12636,248
Audi,Q5 quattro Premium Plus 45 TFSI AWD,2021,Automatic,Gasoline,4,29995,20022,261
Audi,Q7 2.0T quattro Premium AWD,2017,Automatic,Gasoline,4,16988,61257,252
Audi,Q5 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,20994,37477,252
Audi,Q3 quattro Premium Plus S Line 45 TFSI AWD,2020,Automatic,Gasoline,4,26500,24211,228
Audi,A4 2.0T Premium FWD,2014,Automatic,Gasoline,4,10999,40646,220
Audi,A3 2.0T quattro Prestige Sedan AWD,2015,Automatic,Gasoline,4,9499,75807,220
Audi,Q7 3.0T quattro S-Line Prestige AWD,2015,Automatic,Gasoline,4,10999,83536,333
Audi,A6 3.0T quattro Premium Sedan AWD,2018,Automatic,Gasoline,4,22900,49362,340
Audi,Q3 quattro Premium Plus S Line 45 TFSI AWD,2022,Automatic,Gasoline,4,30984,11031,228
Audi,A4 2.0T Premium FWD,2017,Automatic,Gasoline,4,18161,13498,252
Audi,A5 2.0T quattro Prestige Coupe AWD,2014,Automatic,Gasoline,2,12549,56115,220
Audi,A4 2.0T quattro Premium Plus AWD,2013,Automatic,Diesel,4,9999,48177,211
Audi,Q7 3.0T quattro Premium AWD,2017,Automatic,Gasoline,4,17990,68153,333
Audi,Q7 quattro Premium 45 TFSI AWD,2021,Automatic,Gasoline,4,37495,19028,248
Audi,A3 2.0T quattro S-Line AWD,2009,Automatic,Gasoline,4,6995,71297,200
Audi,A4 2.0T quattro Premium Plus AWD,2013,Automatic,Diesel,4,9495,54495,211
Audi,A5 quattro Premium 45 TFSI Convertible AWD,2022,Automatic,Gasoline,2,36488,11074,261
Audi,A5 Sportback 2.0T quattro Premium Plus AWD,2019,Automatic,Gasoline,4,19995,41299,248
Audi,Q7 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,24990,38601,252
Audi,A4 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,20889,40910,252
Audi,A3 2.0T quattro Premium Plus Sedan AWD,2015,Automatic,Gasoline,4,12000,57663,220
Audi,A3 2.0T FWD,2008,Automatic,Gasoline,4,5995,70349,200
Audi,Q5 quattro Premium 45 TFSI AWD,2021,Automatic,Gasoline,4,27789,21391,261
Audi,Q5 2.0T quattro Premium Plus AWD,2015,Automatic,Diesel,4,11199,69503,220
Audi,Q5 3.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,17999,47846,272
Audi,Q3 45 TFSI quattro Prestige S Line AWD,2019,Automatic,Gasoline,4,25295,34768,228
Audi,A3 2.0T quattro Premium Sedan AWD,2016,Automatic,Gasoline,4,10995,60894,220
Audi,Q5 2.0 TFSI quattro Premium AWD,2018,Automatic,Gasoline,4,14900,61882,252
Audi,Q5 3.0T quattro Prestige AWD,2013,Automatic,Gasoline,4,12495,60856,272
Audi,TT 2.0T Coupe FWD,2008,Automatic,Gasoline,2,7995,76284,200
Audi,A4 2.0T quattro Premium Plus AWD,2016,Automatic,Diesel,4,11995,58762,220
Audi,Q7 quattro Premium Plus 45 TFSI AWD,2021,Automatic,Gasoline,4,34995,24040,248
Audi,A5 Sportback 45 TFSI quattro Premium AWD,2021,Automatic,Gasoline,4,24991,39527,261
Audi,A6 3.0T quattro Prestige Sedan AWD,2013,Automatic,Gasoline,4,12495,54622,310
Audi,A5 Sportback 45 TFSI quattro Premium S Line AWD,2022,Automatic,Gasoline,4,31500,26182,261
Audi,A5 Sportback 2.0T quattro Premium AWD,2018,Automatic,Gasoline,4,16995,47163,252
Audi,S4 3.0T quattro Premium Plus Sedan AWD,2018,Automatic,Gasoline,4,27499,33056,354
Audi,Q5 quattro Premium Plus 45 TFSI AWD,2021,Automatic,Gasoline,4,20695,35728,261
Audi,A8 3.0T quattro AWD,2015,Automatic,Gasoline,4,14995,57994,333
Audi,Q7 quattro Premium 45 TFSI AWD,2022,Automatic,Gasoline,4,37990,13828,248
Audi,A5 2.0T quattro Premium Plus Coupe AWD,2013,Automatic,Gasoline,2,9500,74563,211
Audi,Q5 2.0T quattro Premium AWD,2015,Automatic,Diesel,4,11715,66616,220
Audi,Q5 2.0T Premium Plus AWD,2016,Automatic,Diesel,4,11999,67388,220
Audi,SQ5 3.0T quattro Prestige AWD,2018,Automatic,Gasoline,4,27995,44892,354
Audi,Q5 2.0T quattro Premium Plus AWD,2017,Automatic,Diesel,4,14964,51395,220
Audi,A7,2019,Automatic,Gasoline,4,36405,35720,335
Audi,Q5 2.0T Premium Plus AWD,2016,Automatic,Diesel,4,14391,54187,220
Audi,A5 2.0T quattro Premium Coupe AWD,2013,Automatic,Diesel,2,8995,78156,211
Audi,Q7 55 TFSI quattro Prestige AWD,2019,Automatic,Gasoline,4,27521,45976,329
Audi,SQ5 3.0T quattro Premium Plus AWD,2021,Automatic,Gasoline,4,41999,8030,349
Audi,Q7 55 TFSI quattro Premium Plus AWD,2019,Automatic,Gasoline,4,19999,53992,329
Audi,Q5 2.0T Premium AWD,2016,Automatic,Diesel,4,11881,58256,220
Audi,Q7 45 TFSI quattro SE Premium Plus AWD,2019,Automatic,Gasoline,4,27982,31780,248
Audi,A6 2.0T quattro Premium Plus Sedan AWD,2015,Automatic,Gasoline,4,12995,50033,220
Audi,A6 3.0T quattro Prestige Sedan AWD,2013,Automatic,Gasoline,4,13599,40301,310
Audi,Q7 3.0 TFSI quattro Prestige AWD,2018,Automatic,Gasoline,4,27455,41997,333
Audi,Q7 3.0T quattro S-Line Prestige AWD,2015,Automatic,Gasoline,4,15999,58403,333
Audi,A4 2.0T quattro Premium AWD,2013,Manual,Gasoline,4,8995,69594,211
Audi,Q5 quattro Premium 45 TFSI AWD,2021,Automatic,Gasoline,4,25998,19973,261
Audi,Q5,2018,Automatic,Gasoline,4,18990,45924,252
Audi,Q3 quattro Premium Plus S Line 45 TFSI AWD,2020,Automatic,Gasoline,4,26500,24135,228
Audi,Q5 2.0T quattro Premium AWD,2019,Automatic,Gasoline,4,20999,43432,248
Audi,A5 2.0T quattro Premium Plus Cabriolet AWD,2014,Automatic,Diesel,2,12699,65599,220
Audi,A4 quattro Premium Plus S Line 45 TFSI AWD,2021,Automatic,Gasoline,4,28990,20601,261
Audi,A4 2.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,17950,51496,252
Audi,Q5 2.0 TFSI quattro Premium AWD,2018,Automatic,Gasoline,4,17997,61277,252
Audi,Q5 3.0T quattro Premium Plus AWD,2015,Automatic,Gasoline,4,13499,63385,272
Audi,Q3 2.0T quattro Premium AWD,2017,Automatic,Gasoline,4,10995,81043,200
Audi,Q5 2.0T quattro Premium Plus AWD,2014,Automatic,Diesel,4,12799,47807,220
Audi,A6 3.0T quattro Premium Plus Sedan AWD,2016,Automatic,Gasoline,4,11994,76494,333
Audi,Q7 3.0 TFSI quattro Prestige AWD,2018,Automatic,Gasoline,4,26500,42287,333
Audi,SQ5 3.0T quattro Premium Plus AWD,2018,Automatic,Gasoline,4,25914,50949,354
Audi,Q5 2.0 TFSI quattro Premium AWD,2018,Automatic,Gasoline,4,22896,30717,252
Audi,A7 3.0T quattro Prestige AWD,2018,Automatic,Gasoline,4,38487,15344,340
Audi,S5 4.2 quattro Prestige Coupe AWD,2010,Automatic,Gasoline,2,12987,48511,354
Audi,Q5 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,24900,10613,252
Audi,Q5 2.0T quattro Premium Plus AWD,2012,Automatic,Gasoline,4,6500,105208,211
Audi,Q5 2.0T Premium AWD,2016,Automatic,Diesel,4,11495,59217,220
Audi,S4 3.0T quattro Premium Plus Sedan AWD,2018,Automatic,Gasoline,4,23855,50855,354
Audi,A4 quattro Premium Plus S Line 45 TFSI AWD,2023,Automatic,Gasoline,4,35022,5925,261
Audi,Q3 quattro Premium 40 TFSI AWD,2020,Automatic,Gasoline,4,18917,36781,228
Audi,S5 3.0T quattro Prestige Cabriolet AWD,2012,Automatic,Gasoline,2,11991,64908,333
Audi,Q7 quattro Premium Plus 55 TFSI AWD,2021,Automatic,Gasoline,4,31981,42520,335
Audi,A6 2.0T quattro Premium Plus Sedan AWD,2015,Automatic,Gasoline,4,12500,60297,220
Audi,Q5 2.0T quattro Premium Plus AWD,2015,Automatic,Diesel,4,12995,59816,220
Audi,Q5 2.0T quattro Premium Plus AWD,2017,Automatic,Diesel,4,15995,44147,220
Audi,Q5 2.0 TFSI quattro Premium AWD,2018,Automatic,Gasoline,4,16800,60440,252
Audi,A4 quattro Premium S Line 45 TFSI AWD,2022,Automatic,Gasoline,4,24994,19976,261
Audi,Q5 2.0T quattro Premium AWD,2019,Automatic,Gasoline,4,16799,53512,248
Audi,A4 2.0T quattro Premium AWD,2016,Automatic,Diesel,4,11980,66940,220
Audi,A4 2.0T quattro Premium AWD,2019,Automatic,Gasoline,4,18991,53894,248
Audi,Q3 quattro Prestige S Line 45 TFSI AWD,2020,Automatic,Gasoline,4,29299,17057,228
Audi,Q3 quattro Premium S Line 45 TFSI AWD,2020,Automatic,Gasoline,4,25689,18408,228
Audi,A8 L 3.0T quattro AWD,2017,Automatic,Gasoline,4,17995,72559,333
Audi,A5 Sportback 2.0T quattro Prestige AWD,2019,Automatic,Gasoline,4,26988,40973,248
Audi,Q3 quattro Premium Plus S Line 45 TFSI AWD,2021,Automatic,Gasoline,4,29243,22602,228
Audi,S5 3.0T quattro Prestige Coupe AWD,2018,Automatic,Gasoline,2,21995,61274,354
Audi,A3 2.0T quattro Premium Sedan AWD,2015,Automatic,Gasoline,4,7900,86874,220
Audi,A5 Sportback 40 TFSI quattro Premium AWD,2022,Automatic,Gasoline,4,32988,10378,201
Audi,A3 1.8T Premium Sedan FWD,2015,Automatic,Gasoline,4,10995,50995,170
Audi,Q7 3.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,22492,41035,333
Audi,Q3 2.0T Premium Plus FWD,2016,Automatic,Gasoline,4,12999,61598,200
Audi,Q7 quattro Premium Plus 55 TFSI AWD,2021,Automatic,Gasoline,4,28000,37570,335
Audi,Q3 2.0T quattro Premium Plus AWD,2018,Automatic,Gasoline,4,22494,25132,200
Audi,Q3 2.0T quattro Premium Plus AWD,2018,Automatic,Gasoline,4,24000,9714,200
Audi,A4 Avant 2.0T quattro Prestige AWD,2012,Automatic,Gasoline,4,9988,73539,211
Audi,A8 3.0T quattro LWB AWD,2015,Automatic,Gasoline,4,14900,75183,333
Audi,A3 2.0T quattro Premium Sedan AWD,2017,Automatic,Gasoline,4,12995,63635,220
Audi,A4 2.0T quattro Premium Plus AWD,2016,Automatic,Diesel,4,12350,56009,220
Audi,A5 2.0T quattro Premium Plus Coupe AWD,2018,Automatic,Gasoline,2,19499,55912,252
Audi,A7 3.0T quattro Premium Plus AWD,2015,Automatic,Gasoline,4,11950,79046,310
Audi,Q5 quattro Premium S Line 45 TFSI AWD,2023,Automatic,Gasoline,4,37474,9503,261
Audi,Q5,2018,Automatic,Gasoline,4,18299,56526,252
Audi,Q5 quattro Premium Plus S Line 45 TFSI AWD,2023,Automatic,Gasoline,4,40693,4015,261
Audi,A6 2.0T quattro Premium Plus Sedan AWD,2014,Automatic,Gasoline,4,9988,66989,220
Audi,A4 2.0 TFSI quattro Premium AWD,2018,Automatic,Gasoline,4,20640,33537,252
Audi,A4 2.0T quattro Premium Plus AWD,2014,Automatic,Diesel,4,10795,61213,220
Audi,A4 quattro Premium Plus S Line 45 TFSI AWD,2021,Automatic,Gasoline,4,29660,16635,261
Audi,Q5 quattro Premium Plus 45 TFSI AWD,2020,Automatic,Gasoline,4,24994,37929,248
Audi,Q5 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,21491,37032,252
Audi,Q7 3.0T quattro Premium Plus AWD,2015,Automatic,Gasoline,4,14499,55183,280
Audi,Q5 2.0T quattro Premium Plus AWD,2015,Automatic,Diesel,4,10995,82460,220
Audi,A4 Avant 3.2 quattro AWD,2008,Automatic,Gasoline,4,5500,89456,255
Audi,Q5 2.0T quattro Premium Plus AWD,2012,Automatic,Gasoline,4,8995,67943,211
Audi,Q5 2.0T quattro Premium AWD,2019,Automatic,Gasoline,4,21500,31251,248
Audi,Q7 quattro Premium Plus 45 TFSI AWD,2021,Automatic,Gasoline,4,34981,21788,248
Audi,A6 3.0T quattro Prestige Sedan AWD,2015,Automatic,Gasoline,4,13999,54236,310
Audi,Q5 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,16987,62967,252
Audi,A4 quattro Premium 40 TFSI AWD,2021,Automatic,Gasoline,4,26000,16891,201
Audi,A4 Allroad quattro Premium Plus 45 TFSI AWD,2021,Automatic,Gasoline,4,32400,47644,261
Audi,A6 3.0T quattro Prestige Sedan AWD,2015,Automatic,Gasoline,4,14500,50952,310
Audi,Q7 2.0 TFSI quattro Premium AWD,2018,Automatic,Gasoline,4,16995,60085,252
Audi,S4 3.0T quattro Premium Plus Sedan AWD,2019,Automatic,Gasoline,4,28995,47849,349
Audi,A5 Sportback 2.0T quattro Prestige AWD,2019,Automatic,Gasoline,4,28297,28024,248
Audi,Q3 quattro Premium Plus S Line 45 TFSI AWD,2022,Automatic,Gasoline,4,26899,28194,228
Audi,Q5 3.0T quattro Premium Plus AWD,2013,Automatic,Gasoline,4,11499,64916,272
Audi,Q7 3.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,24995,32434,333
Audi,Q7 quattro Premium Plus 55 TFSI AWD,2021,Automatic,Gasoline,4,31495,32464,335
Audi,A4 Allroad 2.0T quattro Premium Plus AWD,2014,Automatic,Diesel,4,13895,48502,220
Audi,A6 3.0T quattro Premium Plus Sedan AWD,2014,Automatic,Gasoline,4,13999,57639,310
Audi,A5 2.0T quattro Premium Plus Coupe AWD,2011,Automatic,Gasoline,2,8995,77740,211
Audi,TT 2.0T quattro Premium Coupe AWD,2009,Automatic,Gasoline,2,9000,71753,200
Audi,Q3 quattro Premium Plus S Line 45 TFSI AWD,2022,Automatic,Gasoline,4,28900,23115,228
Audi,SQ5 3.0T quattro Prestige AWD,2018,Automatic,Gasoline,4,27490,40914,354
Audi,Q7 55 TFSI quattro Premium Plus AWD,2019,Automatic,Gasoline,4,26058,39541,329
Audi,Q7 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,18900,55275,252
Audi,Q5 2.0 TFSI quattro Premium AWD,2018,Automatic,Gasoline,4,22500,36613,252
Audi,A6 3.0T quattro Premium Plus Sedan AWD,2011,Automatic,Gasoline,4,9615,51461,300
Audi,Q3 quattro Premium S Line 45 TFSI AWD,2021,Automatic,Gasoline,4,26950,16133,228
Audi,A6 2.0T Premium Plus Sedan FWD,2015,Manual,Gasoline,4,10999,63528,220
Audi,Q5 quattro Premium S Line 45 TFSI AWD,2022,Automatic,Gasoline,4,30998,23359,261
Audi,Q5 2.0T quattro Premium Plus AWD,2012,Automatic,Gasoline,4,7995,87613,211
Audi,Q7 quattro Premium Plus 55 TFSI AWD,2021,Automatic,Gasoline,4,31000,32332,335
Audi,Q5 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,24500,28556,252
Audi,A4 2.0T quattro Premium Plus AWD,2014,Automatic,Diesel,4,11750,49679,220
Audi,S4 3.0T quattro Prestige Sedan AWD,2018,Automatic,Gasoline,4,26998,32436,354
Audi,A3 1.8T Premium Sedan FWD,2016,Manual,Gasoline,4,11300,45360,170
Audi,Q5 3.0T quattro Premium Plus AWD,2017,Automatic,Gasoline,4,15000,61101,272
Audi,Q5 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,24786,22074,252
Audi,Q5 2.0 TFSI quattro Premium Plus AWD,2018,Automatic,Gasoline,4,23988,24560,252
Audi,A5 Sportback quattro Premium Plus S Line 45 TFSI AWD,2023,Automatic,Gasoline,4,40674,3017,261
Audi,S4 3.0T quattro Premium Plus Sedan AWD,2020,Automatic,Gasoline,4,34980,24833,349
Audi,Q5 quattro Premium 45 TFSI AWD,2021,Automatic,Gasoline,4,30993,10312,261
Audi,S5 3.0T quattro Prestige Cabriolet AWD,2013,Automatic,Gasoline,2,15795,53978,333
Audi,A4 quattro Premium Plus 40 TFSI AWD,2021,Automatic,Gasoline,4,29988,4358,201
Audi,Q3 2.0T Premium FWD,2018,Automatic,Gasoline,4,13999,57453,200
